# File: GCAMFAOSTAT_ForExpPrice.csv
# Title: FAO forests export qunatity and export value by country_year
# Units: Export Quantity in m3; Export Value in 1000 US$
# Description:  Data is generated by gcamfaostat for deriving export prices
# Data source: FAOSTAT (main domain:FO FAO.udpate:2023-09-05T00:00:00)
# Date of CSV last update: 2023-11-24
# Column types: iciccicnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn
# ----------
area_code,area,item_code,item,element,element_code,unit,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
12,Bahamas,1865,Industrial roundwood,Export Value,5922,1000 USD,6044,6234,6346,4196,2715,1563,1990,1207,1114.3846153846155,1021.7692307692307,929.1538461538462,836.5384615384614,743.9230769230769,651.3076923076923,558.6923076923077,466.076923076923,373.46153846153845,280.8461538461538,188.23076923076928,95.61538461538453,3,15.5,28,435,214,100,65,85.33333333333333,105.66666666666666,126,146.33333333333331,166.66666666666669,187,328,190,190,5,70,0.23396678982837424,0.2029955752115239,4,74,75,76,76,39.5,3,48,4,4,4,4,4
12,Bahamas,1873,Wood-based panels,Export Quantity,5916,m3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,26,32.64754788031804,36.87666741466633,42.20469958024213,49.99871938102738,51.29777912278817,58.378811165684894,66.95726627360983,69.39650904195923,39,8,8,8,93,55,25,3,25,21,34,21,891,964,224,8,30.3036609394471,30.317489111271193,24.780642792716453,23.325154156907647
12,Bahamas,1873,Wood-based panels,Export Value,5922,1000 USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,11.777777777777779,12.555555555555555,13.333333333333332,14.11111111111111,14.88888888888889,15.666666666666666,16.444444444444443,17.22222222222222,18,2,2,2,80,47,25,2,14,44,41,24,324,330,99,6,11,11,11,11
12,Bahamas,1875,Wood pulp,Export Quantity,5910,t,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,91,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199
12,Bahamas,1875,Wood pulp,Export Value,5922,1000 USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,44,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149
14,Barbados,1634,Veneer sheets,Export Quantity,5916,m3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,2,2,2,2,2,1,3.5268377571472156,2.446310275297555,1,1.4760948162972838,1.5374285234459628,1.6845146367862773,1.3534090398064391
14,Barbados,1634,Veneer sheets,Export Value,5922,1000 USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,2.1638676374749237,2.0237686805747126,1,1.5584211509037835,1.3661822711935037,3,2.3333333333333335,1.6666666666666667,1,1,1,1,1
14,Barbados,1865,Industrial roundwood,Export Quantity,5916,m3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,3,4,4,3,3,3,3,3,3,1,1,1,19.249022513695554,21.154313909377425,19.920349905338625,20.827968603599636,25.54127942462954,30.282225016315564,6,26.411271570302137
14,Barbados,1865,Industrial roundwood,Export Value,5922,1000 USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,55,0.29869403479245304,0.3272755144961977,4,2,2,2,2,2,2,2,2,2.142857142857143,2.2857142857142856,2.4285714285714284,2.571428571428571,2.7142857142857144,2.857142857142857,3,3
14,Barbados,1873,Wood-based panels,Export Quantity,5916,m3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,19.32,12.050645829082873,10.533454127423365,9.986070999015837,9.49605740555448,9.212362468630243,7.579821094262731,6.707352772227626,5.700415912482999,1,43,48,48,56,150,45,3757,21,21,147,12,23,14,378,373,469,716,376,374,374
14,Barbados,1873,Wood-based panels,Export Value,5922,1000 USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4.6,4.2,3.8,3.4,3,2.6,2.2,1.7999999999999998,1.4,1,24,25,25,29,123,46,3148,27,26,127,41,31,18,110,86,162,210,161,137,137
14,Barbados,1875,Wood pulp,Export Quantity,5910,t,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1134,1331.884845758942,1305.5166466910669,1250.4829937602858,1119.4003772308106,774.5046763674671,873.2094835984393,798.2570430161031,596.3762473864106,430.47927550130163,302.8951532318335,172.8807911039991,13,13,288,25,25,23,23,10,10,10,10,10,10,10,10,10
14,Barbados,1875,Wood pulp,Export Value,5922,1000 USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,711,654.5,598,541.5,485,428.5,372,315.5,259,202.5,146,89.5,33,33,180,49,49,49,49,16,16,16,16,16,16,16,16,16
15,Belgium-Luxembourg,1634,Veneer sheets,Export Quantity,5916,m3,9600,12400,15500,20300,15000,12700,20300,26300,34500,38100,37700,30000,30000,35200,41300,36000,34800,33100,35500,38000,20000,37200,24114,27400,35200,22200,34800,31600,39000,9.119177880612039,,,,,,,,,,,,,,,,,,,,,,,
15,Belgium-Luxembourg,1634,Veneer sheets,Export Value,5922,1000 USD,4599,5175,8299,11964,12470,10185,16245,22828,32899,42298,50097,40000,40000,35668,36360,34047,41026,45734,50000,53000,43018,51326,56219,43793,58546,62451,66744,54491,67000,5,,,,,,,,,,,,,,,,,,,,,,,
15,Belgium-Luxembourg,1865,Industrial roundwood,Export Quantity,5916,m3,546100,668800,536300,485800,326000,439900,431900,587800,683200,682300,760100,774200,776000,767600,1016200,973900,1153300,1353400,1349000,1459000,1045410,1509444,1256563,972100,1033800,839800,761300,903300,884500,1537000,,,,,,,,,,,,,,,,,,,,,,,
15,Belgium-Luxembourg,1865,Industrial roundwood,Export Value,5922,1000 USD,11844,12913,14426,16721,16063,19902,20630,32103,44762,50920,64485,64737,64800,44941,49261,44888,69297,96351,105656,112406,105129,124724,109698,103782,117702,131351,97845,93221,82484,137802,,,,,,,,,,,,,,,,,,,,,,,
15,Belgium-Luxembourg,1873,Wood-based panels,Export Quantity,5916,m3,794807,1007388,1058956,1274546,1328402,1183508,1317346,1256154,1301045,1345200,1322300,1192000,1193000,1191400,1250300,1318900,1425200,1591000,1632000,1766300,2040000,2058600,1935689,2167315,2061379,2008500,1979500,2348700,2775600,2870200,,,,,,,,,,,,,,,,,,,,,,,
15,Belgium-Luxembourg,1873,Wood-based panels,Export Value,5922,1000 USD,44386,56148,77566,103287,119863,128625,152698,162988,183601,221680,270845,248900,246150,186969,176084,181490,262916,345098,363500,395000,477692,487177,492524,448688,489239,572106,528629,534604,644928,730844,,,,,,,,,,,,,,,,,,,,,,,
15,Belgium-Luxembourg,1875,Wood pulp,Export Quantity,5910,t,96300,95400,116800,164100,139100,69900,134500,137200,156000,152000,143400,138100,138100,140300,153700,153400,157000,180900,195500,197800,205100,215800,252725,116264,118084,142800,175900,186500,186500,458000,,,,,,,,,,,,,,,,,,,,,,,
15,Belgium-Luxembourg,1875,Wood pulp,Export Value,5922,1000 USD,15810,17354,21804,31487,42533,29092,50047,45937,48313,60084,68478,66528,66528,50045,65928,53487,66980,100965,123845,142484,132302,120804,129022,43747,57795,113665,83946,86678,86678,210459,,,,,,,,,,,,,,,,,,,,,,,
16,Bangladesh,1634,Veneer sheets,Export Quantity,5916,m3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,0,0,0,0,0,0,0,0
16,Bangladesh,1634,Veneer sheets,Export Value,5922,1000 USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,4.047537361149425,3.6795637153871694,3.116842301807567,2.7323645423870073,0,0,0,0,0,0,0,0
16,Bangladesh,1865,Industrial roundwood,Export Quantity,5916,m3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232,133.84615384615384,28,476,228,400,131200,131200,131200,137760.34247802309,71915.97718349785,261,645,645,645,524,549,549,549,176,139,139,139,4,24.680032894273662,35.544153752663036,21,13,37.095725644986565,2,20
16,Bangladesh,1865,Industrial roundwood,Export Value,5922,1000 USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,15,4,57,19,56,13888,13888,13888,9272.333333333334,4656.666666666668,41,37,37,37,76,81,81,104,50,27,27,27,1,2.6666666666666665,4.333333333333333,6,4,3.5,3,34
16,Bangladesh,1873,Wood-based panels,Export Quantity,5916,m3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,332,332,332,332,332,1767,2951,1745,796,1055,256,333,1536,1941,1950,2002,1861,4623,7114,7074,7078
16,Bangladesh,1873,Wood-based panels,Export Value,5922,1000 USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,80,80,80,80,643,1256,745,465,466,103,174,887,1212,1139,1008,959,960,980,977,982
16,Bangladesh,1875,Wood pulp,Export Quantity,5910,t,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,103,103,103,103,103,7,6,6,6,6,6,6
16,Bangladesh,1875,Wood pulp,Export Value,5922,1000 USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,112,112,112,112,112,4,3,3,3,3,3,3
18,Bhutan,1634,Veneer sheets,Export Quantity,5916,m3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,398,358,358,358,53,53,53,5,23,3,27,22,13.962227672897024,13.603517063282117,13.210075486606796,12.607419024664251,13.284853346675554,13.836856711013665,15.160631731076496,12.180681358257951
18,Bhutan,1634,Veneer sheets,Export Value,5922,1000 USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,459,282,282,282,46,46,46,45,20,28,21.03868553720108,9,9,9,9,9,9,9,9,9
18,Bhutan,1865,Industrial roundwood,Export Quantity,5916,m3,0,0,0,0,0,0,0,0,7400,7400,7400,7400,7400,7400,7400,7400,109,510,510,1758,1282.7188940092167,1162.6276701053346,225,532.3170731707316,1501.4330198439482,2143.5994654445367,2698.6269367186565,3674.2055484858697,5210.860120966599,5970.856256292555,6848.59723943612,8097.140595735261,9281.639718099255,17163,2767,2767,2767,2767,2767,2767,2812,2812,2767,2767,2767,1652.8493998426582,1702.9222697048826,1509.2594516515385,1490.3568645242408,1731.4298894169917,1950.1752910507223,1629.1652530632289,1619.891322978531
18,Bhutan,1865,Industrial roundwood,Export Value,5922,1000 USD,0,0,0,0,0,0,0,0,217,217,217,217,217,217,217,217,20,63,63,217,158.33333333333334,99.66666666666667,41,97,153,209,265,321,377,433,489,545,601,657,184,184,184,184,184,184,186,186,184,184,184,184,184,184,184,184,184,184,184
18,Bhutan,1873,Wood-based panels,Export Quantity,5916,m3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1044,7044,9044,10000,855,714,730.6899534459774,532.216629596128,379.8623085900142,211.02349790121053,18,18,42,42,42,6053,22646,22646,22646,14762,14762,14762,13619,6083,6059,3646,3832,1103,1175,1209,1970,6987,3748,3842,3869
18,Bhutan,1873,Wood-based panels,Export Value,5922,1000 USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,306,4010,4812,5092,380,317.3333333333333,254.66666666666669,192,129.33333333333334,66.66666666666663,4,4,5,5,5,1639,3877,3877,3877,6118,6118,6118,6189,4448,5360,4330,4776,975,579,1447,1928,2394,1191,1239,1258
18,Bhutan,1875,Wood pulp,Export Quantity,5910,t,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,97,97,97,97,97,97,97
18,Bhutan,1875,Wood pulp,Export Value,5922,1000 USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,55,55,55,55,55,55,55
19,Bolivia (Plurinational State of),1634,Veneer sheets,Export Quantity,5916,m3,0,0,0,0,0,0,0,7400,7700,1900,2200,1300,900,701.3367823055949,397.26264649956926,100,200,600,1000,1000,600,600,1500,500,500,60,500,800,1000,1300,2300,2000,882,1178,1067,1307,1194,2343,2988,2140,3781,2956,1848,1637,2807,2618,1613,1404,1444,1038,387,285,659
19,Bolivia (Plurinational State of),1634,Veneer sheets,Export Value,5922,1000 USD,0,0,0,0,0,0,0,3727,3240,800,950,560,390,274.33333333333337,158.66666666666669,43,112,221,450,900,540,590,1404,448,419,74,1120,1540,1671,2538,2856,2058,2453,1997,2406,3220,3435,6505,9607,6892,12050,11061,8141,8102,13628,12575,8369,7047,6628,3970,1695,2277,2936
19,Bolivia (Plurinational State of),1865,Industrial roundwood,Export Quantity,5916,m3,0,0,0,0,0,0,0,2300,2157.122661122661,2014.2453222453223,1871.3679833679835,1728.4906444906446,1585.6133056133053,1442.735966735967,1299.8586278586276,1156.9812889812888,1014.10395010395,5089.391360280562,728.3492723492723,585.4719334719334,1325,2220,300,13500,15300,2200,2200,6730.320443955425,4519.7646142071035,3200,3070,958,2305,4320,6267,5619,8641,10553,17226,14394,12621,20508,16000,10284,10678,12942,12897,15610,13381,12677,14893,44103,63551
19,Bolivia (Plurinational State of),1865,Industrial roundwood,Export Value,5922,1000 USD,0,0,0,0,0,0,0,925,867.5384615384615,810.0769230769231,752.6153846153846,695.1538461538462,637.6923076923076,580.2307692307693,522.7692307692307,465.30769230769226,407.8461538461538,350.38461538461536,292.9230769230769,235.46153846153845,178,300,41,7972,7381,849,849,588,327,66,47,21,263,492,682,1103,2536,3371,6328,2711,6467,5451,1716,1557,1060,566,1759,2815,2298,4193,2708,14100,18891
19,Bolivia (Plurinational State of),1873,Wood-based panels,Export Quantity,5916,m3,0,0,0,0,0,0,1500,801.3447432762836,100,1400,1900,2700,3500,1100,1000,1100,500,800,2800,3500,5400,3300,1258,600,1900,1300,200,300,612.0906217137978,411.72210034745285,246.86784508893348,8,9124,11417,13478,20383,19380,28821,19703,9246,15867,9498,3378,3294,2474,2475,3025,4256,6133,6688,6625,7289,9140
19,Bolivia (Plurinational State of),1873,Wood-based panels,Export Value,5922,1000 USD,0,0,0,0,0,0,409,218.5,28,350,500,950,1200,380,380,380,310,547,2500,2059,2524,2342,967,549,1747,1500,190,226,172.75,119.5,66.25,13,1210,1899,2795,5873,6233,10897,11475,4938,7402,4597,1731,1724,1526,1231,1412,1789,2438,2668,2774,3159,4911
20,Botswana,1634,Veneer sheets,Export Quantity,5916,m3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,9,2,1.4639335044604187,1.5513586303218916,3,13,3,1,3.0748570468919256,5.053543910358832,11
20,Botswana,1634,Veneer sheets,Export Value,5922,1000 USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3.035653020862069,8.279018359621132,1,1,1,2,19,3,1,2,3,19
20,Botswana,1865,Industrial roundwood,Export Quantity,5916,m3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,44,1,130,2,37,2,132,40,35,17.708317968078575,6
20,Botswana,1865,Industrial roundwood,Export Value,5922,1000 USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,19,1,9,5,4,1,18,3,14,2,0.6815272014483356
20,Botswana,1873,Wood-based panels,Export Quantity,5916,m3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,27,10,185,18,25,57,42,71,202,58,122,53.24,53.24
20,Botswana,1873,Wood-based panels,Export Value,5922,1000 USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,252,56,193,23,75,100,94,26,101,42,25,20.58,17.58
21,Brazil,1634,Veneer sheets,Export Quantity,5916,m3,33300,43500,51800,57000,38600,41600,49200,48900,46800,35900,39800,42500,46800,53900,52000,51900,49600,46600,55700,49800,52900,51000,63515,84500,118700,195600,128000,167000,105000,80000,83500,62200,67000,114000,131822,233680,207000,308000,120000,32970,31603,44600,40567,38077,48936,49041,55409,77298,119672,111251,187282,170845,207992
21,Brazil,1634,Veneer sheets,Export Value,5922,1000 USD,17013,18565,24888,31485,23134,24470,24497,24645,24682,28466,34249,32881,29360,30738,33329,34293,31730,32537,40857,32688,34016,30850,38529,49430,63640,85819,74097,96772,63903,27244,62786,36726,47827,41000,57080,68479,69560,88232,55978,25571,30290,36091,34427,30081,34852,33209,26422,31368,47688,34481,44527,42402,55401
21,Brazil,1865,Industrial roundwood,Export Quantity,5916,m3,84400,119400,130200,426000,140000,12400,22600,4300,10300,12700,7000,6100,8000,4200,30300,26200,9400,9500,46000,17100,80085,78692,364276,259100,649100,1235000,512000,791800,935300,442000,753600,563079,950611,123305,100021,25004,7225,18553,27473,5610,34254,91746,86756,114997,196259,110535,174097,248974,402144,903200,1686384,2765157,2395633
21,Brazil,1865,Industrial roundwood,Export Value,5922,1000 USD,3136,3595,4351,13320,6850,1236,1708,895,1602,1951,1490,1360,1370,908,2039,2231,1107,1085,3824,4316,6128,5177,15223,11847,20090,58531,25611,35914,45039,22286,34543,17746,23152,3814,5062,1782,789,3870,6458,1144,7685,18198,18022,17344,30226,32192,39885,65568,95573,87764,165406,222483,294229
21,Brazil,1873,Wood-based panels,Export Quantity,5916,m3,72600,110800,119700,134200,136300,143400,158800,187700,253500,276000,283900,331000,273400,341700,401200,404000,427400,417600,606400,591700,563200,542500,718675,1012096,1104204,1014700,927300,954300,840000,1388000,1615683,1840906,2330602,2947400,3838664,4403549,3403240,3022062,2435481,1724083,1375909,1235926,1423992,1593440,1826000,2276431,3101097,3581397,4558643,4227300,4164814,4379526.07,3917197.06
21,Brazil,1873,Wood-based panels,Export Value,5922,1000 USD,8063,11894,14404,18683,25387,26098,32266,38404,59432,75569,90727,108298,75582,91409,106759,101688,114286,130460,204070,175722,181134,186188,249671,384393,408973,414049,356640,366813,271887,421608,442415,432133,459551,690021,1190605,967839,825067,838892,760000,429258,502668,458995,552561,564910,626080,672720,756042,948640,1127011,1169873,991624,1678328.38,1362466.38
21,Brazil,1875,Wood pulp,Export Quantity,5910,t,39300,33300,140700,193800,133700,153200,140600,94600,267900,582400,890400,951000,824600,986100,975600,927700,879500,814300,1061800,999700,1033400,1375000,1677922,2042931,2077473,1985505,2245800,2502700,2802932,3109050,3010211,3349380,3416263,4565740,4987314,5545236,6238041,6571259,7203020,8585845,8793019,8879788,8911538,9848335,11028410,11970252,13523520,13841746,15190432,15494389,16450915,16347498.11,16346465.11
21,Brazil,1875,Wood pulp,Export Value,5922,1000 USD,5674,4628,13295,23491,36756,30503,26656,19487,57468,181266,364211,365531,278504,310744,396412,278043,322703,397696,625312,683962,595960,588100,743545,718843,854702,1063693,1003813,1022907,1048898,1241052,1601476,1251299,1158563,1743556,1721854,2033622,2478516,3012126,3901135,3308862,4750531,4984848,4700438,5179426,5290776,5591136,5571500,6345201,8272114,7594147,6124495,6782428.22,6782204.22
23,Belize,1634,Veneer sheets,Export Quantity,5916,m3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,370,67,682,682,682,395,1048,1048,485,343,343,343,343,343,343,55,21,1,210,103,27,71.95962229449259,60.72842667611553,50.956567762784886,6
23,Belize,1634,Veneer sheets,Export Value,5922,1000 USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,26,129,129,129,129,826,826,1046,714,714,714,1,347.0763287185632,102,151,1,11,44,23,58,48.75,39.5,30.25,21
23,Belize,1865,Industrial roundwood,Export Quantity,5916,m3,1600,800,400,600,600,900,1600,1500,800,3200,6700,1000,900,600,300,300,6200,7500,6000,1800,1672.2364708899715,1544.4729417799435,1416.7094126699153,1288.945883559887,1161.1823544498588,1033.4188253398308,905.6552962298025,777.8917671197743,650.1282380097459,522.3647088997177,394.60117978968975,266.8376506796616,139.074121569633,10,475,475,230,66,2080,2126,1607,3508,1975,595,2050,6304,2415,656,312,180,77,6000,61
23,Belize,1865,Industrial roundwood,Export Value,5922,1000 USD,53,25,17,78,71,63,160,170,109,521,562,194,73,67,73,101,485,332,400,1114,1034.9285714285713,955.8571428571429,876.7857142857143,797.7142857142858,718.6428571428571,639.5714285714287,560.5,481.42857142857144,402.3571428571428,323.2857142857142,244.21428571428578,165.14285714285722,86.07142857142844,7,33,33,18,10,76,100,621,2937,926,295,694,1855,708,368,112,129,120,28500,127
23,Belize,1873,Wood-based panels,Export Quantity,5916,m3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1666,628,226,226,64,95,2807,2305,85,71,102,102,363,570,801,316,186,174,176,168,2978,2173,2048,346,620,806,521,639,619
23,Belize,1873,Wood-based panels,Export Value,5922,1000 USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1189,304,86,86,55,78,1248,1432,66,30,33,33,136,360,400,340,190,216,170,200,2438,2405,2321,227,393,494,342,441,312
23,Belize,1875,Wood pulp,Export Quantity,5910,t,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,314,1887,1868,604,1534,1943,793,793,1005,209,104,4,4,4,4,4,774,774,774,24,724,91,91,91,91
23,Belize,1875,Wood pulp,Export Value,5922,1000 USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166,961,1079,312,681,866,329,329,480,122,53,3,3,3,3,3,477,477,477,15,570,69,69,69,69
25,Solomon Islands,1634,Veneer sheets,Export Quantity,5916,m3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,146,33,140,1949,3836,2570,6409,5617,5553,14883,17935,19937,35277,32959
25,Solomon Islands,1634,Veneer sheets,Export Value,5922,1000 USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,38,107,28,882,1668,1191,4325,2772,2258,6135,6208,6896,12096,11770
25,Solomon Islands,1865,Industrial roundwood,Export Quantity,5916,m3,226800,255300,238300,254200,211200,208000,263800,251200,261600,262800,262800,319800,333300,337500,283500,370500,349300,280300,286800,261000,321901,294898,514932,350325,592376,749000,833000,650000,604000,622000,536000,534000,550000,714000,1043000,1118000,1073000,1446000,1523000,1277745,1594000,1962000,2100000,2155000,2449000,1931076,1645616,3044142,3164184,2640000,2181877,1876162,1559037
25,Solomon Islands,1865,Industrial roundwood,Export Value,5922,1000 USD,3118,3623,3400,4834,5708,3550,6839,8175,7387,15051,15234,15003,21406,18842,20150,20750,20000,17498,18089,16181,33703,34797,59832,80999,111982,113522,127449,123364,69954,80565,60800,62454,60035,81444,115941,154362,188167,229043,258031,203704,311810,389035,423629,437082,501835,542791,458458,563074,641003,463083,347341,358935,349976
